LayerName,LayerType,Theoretical Flops,flop_count_sp,flops_sp_add,flops_sp_fma,flops_sp_mul,flops_sp_special,achieved_occupancy,dram_read_bytes,dram_write_bytes
stage4_unit2_conv1,Conv,231211008,302014976,0,150994944,25088,0,0,0,0
stage4_unit2_bn2,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
stage4_unit2_relu1,Relu,50176,50176,0,25088,0,0,0,0,0
stage4_unit2_conv2,Conv,231211008,302014976,0,150994944,25088,0,0,0,0
stage4_unit2_bn3,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
_plus47,ElementWise,25088,100352,0,50176,0,0,0,0,0
stage4_unit3_bn1,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
stage4_unit3_conv1,Conv,231211008,302014976,0,150994944,25088,0,0,0,0
stage4_unit3_bn2,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
stage4_unit3_relu1,Relu,50176,50176,0,25088,0,0,0,0,0
stage4_unit3_conv2,Conv,231211008,302014976,0,150994944,25088,0,0,0,0
stage4_unit3_bn3,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
_plus48,ElementWise,25088,100352,0,50176,0,0,0,0,0
bn1,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
dropout0,Dropout,0,213233,50176,75264,12529,50960,0,0,0
pre_fc1,Gemm,524800,549376,7680,262656,16384,0,0,0,0
fc1,BatchNorm,1024,551936,119296,173056,86528,32768,0,0,0
