LayerName,LayerType,Theoretical Flops,flop_count_sp,flops_sp_add,flops_sp_fma,flops_sp_mul,flops_sp_special,achieved_occupancy,dram_read_bytes,dram_write_bytes
relu_81,Relu,50176,50176,0,25088,0,0,0,0,0
conv_81,Conv,14450688,16521344,0,8257536,6272,0,0,0,0
batchnormalization_82,BatchNorm,363776,3455872,727552,1091328,545664,363776,0,0,0
mul_82,ElementWise,363776,727552,0,181888,363776,0,0,0,0
add_82,ElementWise,181888,727552,0,363776,0,0,0,0,0
relu_82,Relu,363776,363776,0,181888,0,0,0,0,0
conv_82,Conv,46563328,53240320,0,26607616,25088,0,0,0,0
batchnormalization_83,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
mul_83,ElementWise,50176,100352,0,25088,50176,0,0,0,0
add_83,ElementWise,25088,100352,0,50176,0,0,0,0,0
relu_83,Relu,50176,50176,0,25088,0,0,0,0,0
conv_83,Conv,14450688,16521344,0,8257536,6272,0,0,0,0
batchnormalization_84,BatchNorm,376320,3575040,752640,1128960,564480,376320,0,0,0
mul_84,ElementWise,376320,752640,0,188160,376320,0,0,0,0
add_84,ElementWise,188160,752640,0,376320,0,0,0,0,0
relu_84,Relu,376320,376320,0,188160,0,0,0,0,0
conv_84,Conv,48168960,55075328,0,27525120,25088,0,0,0,0
batchnormalization_85,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
mul_85,ElementWise,50176,100352,0,25088,50176,0,0,0,0
add_85,ElementWise,25088,100352,0,50176,0,0,0,0,0
relu_85,Relu,50176,50176,0,25088,0,0,0,0,0
conv_85,Conv,14450688,16521344,0,8257536,6272,0,0,0,0
batchnormalization_86,BatchNorm,388864,3694208,777728,1166592,583296,388864,0,0,0
mul_86,ElementWise,388864,777728,0,194432,388864,0,0,0,0
add_86,ElementWise,194432,777728,0,388864,0,0,0,0,0
relu_86,Relu,388864,388864,0,194432,0,0,0,0,0
conv_86,Conv,49774592,56910336,0,28442624,25088,0,0,0,0
batchnormalization_87,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
mul_87,ElementWise,50176,100352,0,25088,50176,0,0,0,0
add_87,ElementWise,25088,100352,0,50176,0,0,0,0,0
relu_87,Relu,50176,50176,0,25088,0,0,0,0,0
conv_87,Conv,14450688,16521344,0,8257536,6272,0,0,0,0
batchnormalization_88,BatchNorm,401408,3813376,802816,1204224,602112,401408,0,0,0
mul_88,ElementWise,401408,802816,0,200704,401408,0,0,0,0
add_88,ElementWise,200704,802816,0,401408,0,0,0,0,0
relu_88,Relu,401408,401408,0,200704,0,0,0,0,0
conv_88,Conv,205520896,234981376,0,117440512,100352,0,0,0,0
averagepool_3,Pooling,100352,25088,0,0,25088,0,0,0,0
batchnormalization_89,BatchNorm,50176,476672,100352,150528,75264,50176,0,0,0
mul_89,ElementWise,50176,100352,0,25088,50176,0,0,0,0
add_89,ElementWise,25088,100352,0,50176,0,0,0,0,0
relu_89,Relu,50176,50176,0,25088,0,0,0,0,0
conv_89,Conv,6422528,8394880,0,4194304,6272,0,0,0,0
batchnormalization_90,BatchNorm,12544,119168,25088,37632,18816,12544,0,0,0
mul_90,ElementWise,12544,25088,0,6272,12544,0,0,0,0
add_90,ElementWise,6272,25088,0,12544,0,0,0,0,0
relu_90,Relu,12544,12544,0,6272,0,0,0,0,0
conv_90,Conv,3612672,4720160,0,2359296,1568,0,0,0,0
batchnormalization_91,BatchNorm,53312,506464,106624,159936,79968,53312,0,0,0
mul_91,ElementWise,53312,106624,0,26656,53312,0,0,0,0
add_91,ElementWise,26656,106624,0,53312,0,0,0,0,0
relu_91,Relu,53312,53312,0,26656,0,0,0,0,0
conv_91,Conv,6823936,8919168,0,4456448,6272,0,0,0,0
batchnormalization_92,BatchNorm,12544,119168,25088,37632,18816,12544,0,0,0
mul_92,ElementWise,12544,25088,0,6272,12544,0,0,0,0
add_92,ElementWise,6272,25088,0,12544,0,0,0,0,0
relu_92,Relu,12544,12544,0,6272,0,0,0,0,0
conv_92,Conv,3612672,4720160,0,2359296,1568,0,0,0,0
batchnormalization_93,BatchNorm,56448,536256,112896,169344,84672,56448,0,0,0
mul_93,ElementWise,56448,112896,0,28224,56448,0,0,0,0
add_93,ElementWise,28224,112896,0,56448,0,0,0,0,0
relu_93,Relu,56448,56448,0,28224,0,0,0,0,0
conv_93,Conv,7225344,9443456,0,4718592,6272,0,0,0,0
batchnormalization_94,BatchNorm,12544,119168,25088,37632,18816,12544,0,0,0
mul_94,ElementWise,12544,25088,0,6272,12544,0,0,0,0
add_94,ElementWise,6272,25088,0,12544,0,0,0,0,0
relu_94,Relu,12544,12544,0,6272,0,0,0,0,0
conv_94,Conv,3612672,4720160,0,2359296,1568,0,0,0,0
batchnormalization_95,BatchNorm,59584,566048,119168,178752,89376,59584,0,0,0
mul_95,ElementWise,59584,119168,0,29792,59584,0,0,0,0
add_95,ElementWise,29792,119168,0,59584,0,0,0,0,0
relu_95,Relu,59584,59584,0,29792,0,0,0,0,0
conv_95,Conv,7626752,9967744,0,4980736,6272,0,0,0,0
batchnormalization_96,BatchNorm,12544,119168,25088,37632,18816,12544,0,0,0
mul_96,ElementWise,12544,25088,0,6272,12544,0,0,0,0
add_96,ElementWise,6272,25088,0,12544,0,0,0,0,0
relu_96,Relu,12544,12544,0,6272,0,0,0,0,0
conv_96,Conv,3612672,4720160,0,2359296,1568,0,0,0,0
batchnormalization_97,BatchNorm,62720,595840,125440,188160,94080,62720,0,0,0
mul_97,ElementWise,62720,125440,0,31360,62720,0,0,0,0
add_97,ElementWise,31360,125440,0,62720,0,0,0,0,0
relu_97,Relu,62720,62720,0,31360,0,0,0,0,0
conv_97,Conv,8028160,10492032,0,5242880,6272,0,0,0,0
batchnormalization_98,BatchNorm,12544,119168,25088,37632,18816,12544,0,0,0
mul_98,ElementWise,12544,25088,0,6272,12544,0,0,0,0
add_98,ElementWise,6272,25088,0,12544,0,0,0,0,0
relu_98,Relu,12544,12544,0,6272,0,0,0,0,0
conv_98,Conv,3612672,4720160,0,2359296,1568,0,0,0,0
batchnormalization_99,BatchNorm,65856,625632,131712,197568,98784,65856,0,0,0
mul_99,ElementWise,65856,131712,0,32928,65856,0,0,0,0
add_99,ElementWise,32928,131712,0,65856,0,0,0,0,0
relu_99,Relu,65856,65856,0,32928,0,0,0,0,0
conv_99,Conv,8429568,11016320,0,5505024,6272,0,0,0,0
batchnormalization_100,BatchNorm,12544,119168,25088,37632,18816,12544,0,0,0
mul_100,ElementWise,12544,25088,0,6272,12544,0,0,0,0
add_100,ElementWise,6272,25088,0,12544,0,0,0,0,0
relu_100,Relu,12544,12544,0,6272,0,0,0,0,0
conv_100,Conv,3612672,4720160,0,2359296,1568,0,0,0,0
batchnormalization_101,BatchNorm,68992,655424,137984,206976,103488,68992,0,0,0
mul_101,ElementWise,68992,137984,0,34496,68992,0,0,0,0
add_101,ElementWise,34496,137984,0,68992,0,0,0,0,0
relu_101,Relu,68992,68992,0,34496,0,0,0,0,0
conv_101,Conv,8830976,11540608,0,5767168,6272,0,0,0,0
batchnormalization_102,BatchNorm,12544,119168,25088,37632,18816,12544,0,0,0
mul_102,ElementWise,12544,25088,0,6272,12544,0,0,0,0
add_102,ElementWise,6272,25088,0,12544,0,0,0,0,0
relu_102,Relu,12544,12544,0,6272,0,0,0,0,0
conv_102,Conv,3612672,4720160,0,2359296,1568,0,0,0,0
batchnormalization_103,BatchNorm,72128,685216,144256,216384,108192,72128,0,0,0
mul_103,ElementWise,72128,144256,0,36064,72128,0,0,0,0
add_103,ElementWise,36064,144256,0,72128,0,0,0,0,0
relu_103,Relu,72128,72128,0,36064,0,0,0,0,0
conv_103,Conv,9232384,12064896,0,6029312,6272,0,0,0,0
batchnormalization_104,BatchNorm,12544,119168,25088,37632,18816,12544,0,0,0
mul_104,ElementWise,12544,25088,0,6272,12544,0,0,0,0
add_104,ElementWise,6272,25088,0,12544,0,0,0,0,0
relu_104,Relu,12544,12544,0,6272,0,0,0,0,0
conv_104,Conv,3612672,4720160,0,2359296,1568,0,0,0,0
batchnormalization_105,BatchNorm,75264,715008,150528,225792,112896,75264,0,0,0
mul_105,ElementWise,75264,150528,0,37632,75264,0,0,0,0
add_105,ElementWise,37632,150528,0,75264,0,0,0,0,0
relu_105,Relu,75264,75264,0,37632,0,0,0,0,0
conv_105,Conv,9633792,12589184,0,6291456,6272,0,0,0,0
batchnormalization_106,BatchNorm,12544,119168,25088,37632,18816,12544,0,0,0
mul_106,ElementWise,12544,25088,0,6272,12544,0,0,0,0
add_106,ElementWise,6272,25088,0,12544,0,0,0,0,0
relu_106,Relu,12544,12544,0,6272,0,0,0,0,0
conv_106,Conv,3612672,4720160,0,2359296,1568,0,0,0,0
batchnormalization_107,BatchNorm,78400,744800,156800,235200,117600,78400,0,0,0
mul_107,ElementWise,78400,156800,0,39200,78400,0,0,0,0
add_107,ElementWise,39200,156800,0,78400,0,0,0,0,0
relu_107,Relu,78400,78400,0,39200,0,0,0,0,0
conv_107,Conv,10035200,13113472,0,6553600,6272,0,0,0,0
batchnormalization_108,BatchNorm,12544,119168,25088,37632,18816,12544,0,0,0
mul_108,ElementWise,12544,25088,0,6272,12544,0,0,0,0
add_108,ElementWise,6272,25088,0,12544,0,0,0,0,0
relu_108,Relu,12544,12544,0,6272,0,0,0,0,0
conv_108,Conv,3612672,4720160,0,2359296,1568,0,0,0,0
batchnormalization_109,BatchNorm,81536,774592,163072,244608,122304,81536,0,0,0
mul_109,ElementWise,81536,163072,0,40768,81536,0,0,0,0
add_109,ElementWise,40768,163072,0,81536,0,0,0,0,0
relu_109,Relu,81536,81536,0,40768,0,0,0,0,0
conv_109,Conv,10436608,13637760,0,6815744,6272,0,0,0,0
batchnormalization_110,BatchNorm,12544,119168,25088,37632,18816,12544,0,0,0
mul_110,ElementWise,12544,25088,0,6272,12544,0,0,0,0
add_110,ElementWise,6272,25088,0,12544,0,0,0,0,0
relu_110,Relu,12544,12544,0,6272,0,0,0,0,0
conv_110,Conv,3612672,4720160,0,2359296,1568,0,0,0,0
batchnormalization_111,BatchNorm,84672,804384,169344,254016,127008,84672,0,0,0
mul_111,ElementWise,84672,169344,0,42336,84672,0,0,0,0
add_111,ElementWise,42336,169344,0,84672,0,0,0,0,0
relu_111,Relu,84672,84672,0,42336,0,0,0,0,0
conv_111,Conv,10838016,14162048,0,7077888,6272,0,0,0,0
batchnormalization_112,BatchNorm,12544,119168,25088,37632,18816,12544,0,0,0
mul_112,ElementWise,12544,25088,0,6272,12544,0,0,0,0
add_112,ElementWise,6272,25088,0,12544,0,0,0,0,0
relu_112,Relu,12544,12544,0,6272,0,0,0,0,0
conv_112,Conv,3612672,4720160,0,2359296,1568,0,0,0,0
batchnormalization_113,BatchNorm,87808,834176,175616,263424,131712,87808,0,0,0
mul_113,ElementWise,87808,175616,0,43904,87808,0,0,0,0
add_113,ElementWise,43904,175616,0,87808,0,0,0,0,0
relu_113,Relu,87808,87808,0,43904,0,0,0,0,0
conv_113,Conv,11239424,14686336,0,7340032,6272,0,0,0,0
batchnormalization_114,BatchNorm,12544,119168,25088,37632,18816,12544,0,0,0
mul_114,ElementWise,12544,25088,0,6272,12544,0,0,0,0
add_114,ElementWise,6272,25088,0,12544,0,0,0,0,0
relu_114,Relu,12544,12544,0,6272,0,0,0,0,0
conv_114,Conv,3612672,4720160,0,2359296,1568,0,0,0,0
batchnormalization_115,BatchNorm,90944,863968,181888,272832,136416,90944,0,0,0
mul_115,ElementWise,90944,181888,0,45472,90944,0,0,0,0
add_115,ElementWise,45472,181888,0,90944,0,0,0,0,0
relu_115,Relu,90944,90944,0,45472,0,0,0,0,0
conv_115,Conv,11640832,15210624,0,7602176,6272,0,0,0,0
batchnormalization_116,BatchNorm,12544,119168,25088,37632,18816,12544,0,0,0
mul_116,ElementWise,12544,25088,0,6272,12544,0,0,0,0
add_116,ElementWise,6272,25088,0,12544,0,0,0,0,0
relu_116,Relu,12544,12544,0,6272,0,0,0,0,0
conv_116,Conv,3612672,4720160,0,2359296,1568,0,0,0,0
batchnormalization_117,BatchNorm,94080,893760,188160,282240,141120,94080,0,0,0
mul_117,ElementWise,94080,188160,0,47040,94080,0,0,0,0
add_117,ElementWise,47040,188160,0,94080,0,0,0,0,0
relu_117,Relu,94080,94080,0,47040,0,0,0,0,0
conv_117,Conv,12042240,15734912,0,7864320,6272,0,0,0,0
batchnormalization_118,BatchNorm,12544,119168,25088,37632,18816,12544,0,0,0
mul_118,ElementWise,12544,25088,0,6272,12544,0,0,0,0
add_118,ElementWise,6272,25088,0,12544,0,0,0,0,0
relu_118,Relu,12544,12544,0,6272,0,0,0,0,0
conv_118,Conv,3612672,4720160,0,2359296,1568,0,0,0,0
batchnormalization_119,BatchNorm,97216,923552,194432,291648,145824,97216,0,0,0
mul_119,ElementWise,97216,194432,0,48608,97216,0,0,0,0
add_119,ElementWise,48608,194432,0,97216,0,0,0,0,0
relu_119,Relu,97216,97216,0,48608,0,0,0,0,0
conv_119,Conv,12443648,16259200,0,8126464,6272,0,0,0,0
batchnormalization_120,BatchNorm,12544,119168,25088,37632,18816,12544,0,0,0
mul_120,ElementWise,12544,25088,0,6272,12544,0,0,0,0
add_120,ElementWise,6272,25088,0,12544,0,0,0,0,0
relu_120,Relu,12544,12544,0,6272,0,0,0,0,0
conv_120,Conv,3612672,4720160,0,2359296,1568,0,0,0,0
batchnormalization_121,BatchNorm,100352,953344,200704,301056,150528,100352,0,0,0
mul_121,ElementWise,100352,200704,0,50176,100352,0,0,0,0
add_121,ElementWise,50176,200704,0,100352,0,0,0,0,0
relu_121,Relu,100352,100352,0,50176,0,0,0,0,0
conv_121,Conv,2048000,67109864,0,33554432,1000,0,0,0,0
conv_121,Conv,2048000,4000,0,2000,0,0,0,0,0
