LayerName,LayerType,Theoretical Flops,flop_count_sp,flops_sp_add,flops_sp_fma,flops_sp_mul,flops_sp_special,achieved_occupancy,dram_read_bytes,dram_write_bytes
conv4_22_relu,Relu,20480000,20480000,0,10240000,0,0,0,0,0
conv4_23_1x1_reduce,Conv,5242880000,5270605824,0,2634022912,2560000,0,0,0,0
conv4_23_1x1_reduce/bn,BatchNorm,5120000,48640000,10240000,15360000,7680000,5120000,0,0,0
conv4_23_1x1_reduce/relu,Relu,5120000,5120000,0,2560000,0,0,0,0,0
conv4_23_3x3,Conv,158597120000,11855663104,0,5926551552,2560000,0,0,0,0
conv4_23_3x3/bn,BatchNorm,5120000,48640000,10240000,15360000,7680000,5120000,0,0,0
conv4_23_3x3/relu,Relu,5120000,5120000,0,2560000,0,0,0,0,0
conv4_23_1x1_increase,Conv,5242880000,5278285824,0,2634022912,10240000,0,0,0,0
conv4_23_1x1_increase/bn,BatchNorm,20480000,194560000,40960000,61440000,30720000,20480000,0,0,0
conv4_23,ElementWise,10240000,40960000,0,20480000,0,0,0,0,0
conv4_23_relu,Relu,20480000,20480000,0,10240000,0,0,0,0,0
conv5_1_1x1_reduce,Conv,10485760000,10541211648,0,5268045824,5120000,0,0,0,0
conv5_1_1x1_reduce/bn,BatchNorm,10240000,97280000,20480000,30720000,15360000,10240000,0,0,0
conv5_1_1x1_reduce/relu,Relu,10240000,10240000,0,5120000,0,0,0,0,0
conv5_1_3x3,Conv,634388480000,47417532416,0,23706206208,5120000,0,0,0,0
conv5_1_3x3/bn,BatchNorm,10240000,97280000,20480000,30720000,15360000,10240000,0,0,0
conv5_1_3x3/relu,Relu,10240000,10240000,0,5120000,0,0,0,0,0
conv5_1_1x1_increase,Conv,20971520000,21092663296,0,10536091648,20480000,0,0,0,0
conv5_1_1x1_increase/bn,BatchNorm,40960000,389120000,81920000,122880000,61440000,40960000,0,0,0
conv5_1_1x1_proj,Conv,41943040000,42164846592,0,21072183296,20480000,0,0,0,0
conv5_1_1x1_proj/bn,BatchNorm,40960000,389120000,81920000,122880000,61440000,40960000,0,0,0
conv5_1,ElementWise,20480000,81920000,0,40960000,0,0,0,0,0
conv5_1_relu,Relu,40960000,40960000,0,20480000,0,0,0,0,0
conv5_2_1x1_reduce,Conv,20971520000,21077303296,0,10536091648,5120000,0,0,0,0
conv5_2_1x1_reduce/bn,BatchNorm,10240000,97280000,20480000,30720000,15360000,10240000,0,0,0
conv5_2_1x1_reduce/relu,Relu,10240000,10240000,0,5120000,0,0,0,0,0
conv5_2_3x3,Conv,1892679680000,47417532416,0,23706206208,5120000,0,0,0,0
conv5_2_3x3/bn,BatchNorm,10240000,97280000,20480000,30720000,15360000,10240000,0,0,0
conv5_2_3x3/relu,Relu,10240000,10240000,0,5120000,0,0,0,0,0
conv5_2_1x1_increase,Conv,20971520000,21092663296,0,10536091648,20480000,0,0,0,0
conv5_2_1x1_increase/bn,BatchNorm,40960000,389120000,81920000,122880000,61440000,40960000,0,0,0
conv5_2,ElementWise,20480000,81920000,0,40960000,0,0,0,0,0
conv5_2_relu,Relu,40960000,40960000,0,20480000,0,0,0,0,0
conv5_3_1x1_reduce,Conv,20971520000,21077303296,0,10536091648,5120000,0,0,0,0
conv5_3_1x1_reduce/bn,BatchNorm,10240000,97280000,20480000,30720000,15360000,10240000,0,0,0
conv5_3_1x1_reduce/relu,Relu,10240000,10240000,0,5120000,0,0,0,0,0
conv5_3_3x3,Conv,6422528000000,47417532416,0,23706206208,5120000,0,0,0,0
conv5_3_3x3/bn,BatchNorm,10240000,97280000,20480000,30720000,15360000,10240000,0,0,0
conv5_3_3x3/relu,Relu,10240000,10240000,0,5120000,0,0,0,0,0
conv5_3_1x1_increase,Conv,20971520000,21092663296,0,10536091648,20480000,0,0,0,0
conv5_3_1x1_increase/bn,BatchNorm,40960000,389120000,81920000,122880000,61440000,40960000,0,0,0
conv5_3,ElementWise,20480000,81920000,0,40960000,0,0,0,0,0
conv5_3_relu,Relu,40960000,40960000,0,20480000,0,0,0,0,0
fc1_cityscapes_c0,Conv,2104360960000,142240277248,0,71118618624,3040000,0,0,0,0
fc1_cityscapes_c0,Conv,2104360960000,12160000,0,6080000,0,0,0,0,0
fc1_cityscapes_c1,Conv,7782400000000,142240277248,0,71118618624,3040000,0,0,0,0
fc1_cityscapes_c1,Conv,7782400000000,12160000,0,6080000,0,0,0,0,0
fc1_cityscapes_c2,Conv,17046568960000,142240277248,0,71118618624,3040000,0,0,0,0
fc1_cityscapes_c2,Conv,17046568960000,12160000,0,6080000,0,0,0,0,0
fc1_cityscapes_c3,Conv,29896867840000,142240277248,0,71118618624,3040000,0,0,0,0
fc1_cityscapes_c3,Conv,29896867840000,12160000,0,6080000,0,0,0,0,0
fc1_cityscapes,ElementWise,9120000,12160000,0,6080000,0,0,0,0,0
seg_loss,Softmax,570000,2090260,380256,380002,950000,380001,0,0,0
