LayerName,LayerType,Theoretical Flops,flop_count_sp
resnetv24_stage1_batchnorm8_fwd,BatchNorm,3211264,9895936
resnetv24_stage1_activation8,Relu,3211264,3211264
resnetv24_stage1_conv9_fwd,Conv,411041792,828506112
resnetv24_stage1__plus2,ElementWise,6422528,25690112
resnetv24_stage2_batchnorm0_fwd,BatchNorm,12845056,39583744
resnetv24_stage2_activation0,Relu,12845056,12845056
resnetv24_stage2_conv0_fwd,Conv,822083584,1647378432
resnetv24_stage2_batchnorm1_fwd,BatchNorm,6422528,19791872
resnetv24_stage2_activation1,Relu,6422528,6422528
resnetv24_stage2_conv1_fwd,Conv,924844032,1850490880
resnetv24_stage2_batchnorm2_fwd,BatchNorm,1605632,5079040
resnetv24_stage2_activation2,Relu,1605632,1605632
resnetv24_stage2_conv2_fwd,Conv,411041792,825294848
resnetv24_stage2_conv3_fwd,Conv,822083584,1647378432
resnetv24_stage2__plus0,ElementWise,3211264,12845056
resnetv24_stage2_batchnorm3_fwd,BatchNorm,6422528,20316160
resnetv24_stage2_activation3,Relu,6422528,6422528
resnetv24_stage2_conv4_fwd,Conv,411041792,822886400
resnetv24_stage2_batchnorm4_fwd,BatchNorm,1605632,5079040
resnetv24_stage2_activation4,Relu,1605632,1605632
resnetv24_stage2_conv5_fwd,Conv,924844032,1850490880
resnetv24_stage2_batchnorm5_fwd,BatchNorm,1605632,5079040
resnetv24_stage2_activation5,Relu,1605632,1605632
resnetv24_stage2_conv6_fwd,Conv,411041792,825294848
resnetv24_stage2__plus1,ElementWise,3211264,12845056
resnetv24_stage2_batchnorm6_fwd,BatchNorm,6422528,20316160
resnetv24_stage2_activation6,Relu,6422528,6422528
resnetv24_stage2_conv7_fwd,Conv,411041792,822886400
resnetv24_stage2_batchnorm7_fwd,BatchNorm,1605632,5079040
resnetv24_stage2_activation7,Relu,1605632,1605632
resnetv24_stage2_conv8_fwd,Conv,924844032,1850490880
resnetv24_stage2_batchnorm8_fwd,BatchNorm,1605632,5079040
resnetv24_stage2_activation8,Relu,1605632,1605632
resnetv24_stage2_conv9_fwd,Conv,411041792,825294848
resnetv24_stage2__plus2,ElementWise,3211264,12845056
resnetv24_stage2_batchnorm9_fwd,BatchNorm,6422528,20316160
resnetv24_stage2_activation9,Relu,6422528,6422528
resnetv24_stage2_conv10_fwd,Conv,411041792,822886400
resnetv24_stage2_batchnorm10_fwd,BatchNorm,1605632,5079040
resnetv24_stage2_activation10,Relu,1605632,1605632
resnetv24_stage2_conv11_fwd,Conv,924844032,1850490880
resnetv24_stage2_batchnorm11_fwd,BatchNorm,1605632,5079040
resnetv24_stage2_activation11,Relu,1605632,1605632
resnetv24_stage2_conv12_fwd,Conv,411041792,825294848
resnetv24_stage2__plus3,ElementWise,3211264,12845056
resnetv24_stage3_batchnorm0_fwd,BatchNorm,6422528,20316160
resnetv24_stage3_activation0,Relu,6422528,6422528
resnetv24_stage3_conv0_fwd,Conv,822083584,1647378432
resnetv24_stage3_batchnorm1_fwd,BatchNorm,3211264,10158080
resnetv24_stage3_activation1,Relu,3211264,3211264
resnetv24_stage3_conv1_fwd,Conv,924844032,1850089472
resnetv24_stage3_batchnorm2_fwd,BatchNorm,802816,2539520
resnetv24_stage3_activation2,Relu,802816,802816
resnetv24_stage3_conv2_fwd,Conv,411041792,823689216
resnetv24_stage3_conv3_fwd,Conv,822083584,1679327232
resnetv24_stage3__plus0,ElementWise,1605632,6422528
resnetv24_stage3_batchnorm3_fwd,BatchNorm,3211264,10158080
resnetv24_stage3_activation3,Relu,3211264,3211264
resnetv24_stage3_conv4_fwd,Conv,411041792,822484992
resnetv24_stage3_batchnorm4_fwd,BatchNorm,802816,2539520
resnetv24_stage3_activation4,Relu,802816,802816
resnetv24_stage3_conv5_fwd,Conv,924844032,1124990976
resnetv24_stage3_batchnorm5_fwd,BatchNorm,802816,2539520
resnetv24_stage3_activation5,Relu,802816,802816
resnetv24_stage3_conv6_fwd,Conv,411041792,823689216
resnetv24_stage3__plus1,ElementWise,1605632,6422528
resnetv24_stage3_batchnorm6_fwd,BatchNorm,3211264,10158080
resnetv24_stage3_activation6,Relu,3211264,3211264
resnetv24_stage3_conv7_fwd,Conv,411041792,822484992
resnetv24_stage3_batchnorm7_fwd,BatchNorm,802816,2539520
resnetv24_stage3_activation7,Relu,802816,802816
resnetv24_stage3_conv8_fwd,Conv,924844032,1124990976
resnetv24_stage3_batchnorm8_fwd,BatchNorm,802816,2539520
resnetv24_stage3_activation8,Relu,802816,802816
resnetv24_stage3_conv9_fwd,Conv,411041792,823689216
resnetv24_stage3__plus2,ElementWise,1605632,6422528
resnetv24_stage3_batchnorm9_fwd,BatchNorm,3211264,10158080
resnetv24_stage3_activation9,Relu,3211264,3211264
resnetv24_stage3_conv10_fwd,Conv,411041792,822484992
resnetv24_stage3_batchnorm10_fwd,BatchNorm,802816,2539520
resnetv24_stage3_activation10,Relu,802816,802816
resnetv24_stage3_conv11_fwd,Conv,924844032,1124990976
resnetv24_stage3_batchnorm11_fwd,BatchNorm,802816,2539520
resnetv24_stage3_activation11,Relu,802816,802816
resnetv24_stage3_conv12_fwd,Conv,411041792,823689216
resnetv24_stage3__plus3,ElementWise,1605632,6422528
resnetv24_stage3_batchnorm12_fwd,BatchNorm,3211264,10158080
resnetv24_stage3_activation12,Relu,3211264,3211264
resnetv24_stage3_conv13_fwd,Conv,411041792,822484992
resnetv24_stage3_batchnorm13_fwd,BatchNorm,802816,2539520
resnetv24_stage3_activation13,Relu,802816,802816
resnetv24_stage3_conv14_fwd,Conv,924844032,1124990976
resnetv24_stage3_batchnorm14_fwd,BatchNorm,802816,2539520
resnetv24_stage3_activation14,Relu,802816,802816
resnetv24_stage3_conv15_fwd,Conv,411041792,823689216
resnetv24_stage3__plus4,ElementWise,1605632,6422528
resnetv24_stage3_batchnorm15_fwd,BatchNorm,3211264,10158080
resnetv24_stage3_activation15,Relu,3211264,3211264
resnetv24_stage3_conv16_fwd,Conv,411041792,822484992
resnetv24_stage3_batchnorm16_fwd,BatchNorm,802816,2539520
resnetv24_stage3_activation16,Relu,802816,802816
resnetv24_stage3_conv17_fwd,Conv,924844032,1124990976
resnetv24_stage3_batchnorm17_fwd,BatchNorm,802816,2539520
resnetv24_stage3_activation17,Relu,802816,802816
resnetv24_stage3_conv18_fwd,Conv,411041792,823689216
resnetv24_stage3__plus5,ElementWise,1605632,6422528
resnetv24_stage4_batchnorm0_fwd,BatchNorm,3211264,10158080
resnetv24_stage4_activation0,Relu,3211264,3211264
resnetv24_stage4_conv0_fwd,Conv,822083584,1678524416
resnetv24_stage4_batchnorm1_fwd,BatchNorm,1605632,5079040
resnetv24_stage4_activation1,Relu,1605632,1605632
resnetv24_stage4_conv1_fwd,Conv,924844032,1963134976
resnetv24_stage4_batchnorm2_fwd,BatchNorm,401408,1404928
resnetv24_stage4_activation2,Relu,401408,401408
resnetv24_stage4_conv2_fwd,Conv,411041792,873218048
resnetv24_stage4_conv3_fwd,Conv,822083584,1745633280
resnetv24_stage4__plus0,ElementWise,802816,3211264
resnetv24_stage4_batchnorm3_fwd,BatchNorm,1605632,5619712
resnetv24_stage4_activation3,Relu,1605632,1605632
resnetv24_stage4_conv4_fwd,Conv,411041792,1074266112
resnetv24_stage4_batchnorm4_fwd,BatchNorm,401408,1404928
resnetv24_stage4_activation4,Relu,401408,401408
resnetv24_stage4_conv5_fwd,Conv,924844032,1963134976
resnetv24_stage4_batchnorm5_fwd,BatchNorm,401408,1404928
resnetv24_stage4_activation5,Relu,401408,401408
resnetv24_stage4_conv6_fwd,Conv,411041792,873218048
resnetv24_stage4__plus1,ElementWise,802816,3211264
resnetv24_stage4_batchnorm6_fwd,BatchNorm,1605632,5619712
resnetv24_stage4_activation6,Relu,1605632,1605632
resnetv24_stage4_conv7_fwd,Conv,411041792,1074266112
resnetv24_stage4_batchnorm7_fwd,BatchNorm,401408,1404928
resnetv24_stage4_activation7,Relu,401408,401408
resnetv24_stage4_conv8_fwd,Conv,924844032,1963134976
resnetv24_stage4_batchnorm8_fwd,BatchNorm,401408,1404928
resnetv24_stage4_activation8,Relu,401408,401408
resnetv24_stage4_conv9_fwd,Conv,411041792,873218048
resnetv24_stage4__plus2,ElementWise,802816,3211264
resnetv24_batchnorm2_fwd,BatchNorm,1605632,5619712
resnetv24_relu1_fwd,Relu,1605632,1605632
resnetv24_dense0_fwd,Gemm,16392000,134807552
