LayerName,LayerType,Theoretical Flops,flop_count_sp
batchnormalization_47,BatchNorm,501760,3136000
mul_47,ElementWise,250880,1003520
add_47,ElementWise,250880,1003520
relu_47,Relu,501760,501760
conv_48,Conv,433520640,867342336
batchnormalization_48,BatchNorm,602112,3763200
mul_48,ElementWise,301056,1204224
add_48,ElementWise,301056,1204224
relu_48,Relu,602112,602112
conv_49,Conv,520224768,1040750592
batchnormalization_49,BatchNorm,602112,3763200
mul_49,ElementWise,301056,1204224
add_49,ElementWise,301056,1204224
relu_49,Relu,602112,602112
averagepool_6,Pooling,8128512,23629824
conv_50,Conv,86704128,173558784
batchnormalization_50,BatchNorm,301056,1881600
mul_50,ElementWise,150528,602112
add_50,ElementWise,150528,602112
relu_50,Relu,301056,301056
conv_51,Conv,115605504,231411712
batchnormalization_51,BatchNorm,401408,2508800
mul_51,ElementWise,200704,802816
add_51,ElementWise,200704,802816
relu_51,Relu,401408,401408
conv_52,Conv,86704128,184100352
batchnormalization_52,BatchNorm,150528,940800
mul_52,ElementWise,75264,301056
add_52,ElementWise,75264,301056
relu_52,Relu,150528,150528
conv_53,Conv,173408256,347117568
batchnormalization_53,BatchNorm,602112,3763200
mul_53,ElementWise,301056,1204224
add_53,ElementWise,301056,1204224
relu_53,Relu,602112,602112
conv_54,Conv,693633024,1387667456
batchnormalization_54,BatchNorm,802816,2539520
mul_54,ElementWise,401408,1605632
add_54,ElementWise,401408,1605632
relu_54,Relu,802816,802816
conv_55,Conv,231211008,490833920
batchnormalization_55,BatchNorm,200704,1254400
mul_55,ElementWise,100352,401408
add_55,ElementWise,100352,401408
relu_55,Relu,200704,200704
maxpool_4,Pooling,2032128,193536
conv_56,Conv,141295616,300030720
batchnormalization_56,BatchNorm,275968,1724800
mul_56,ElementWise,137984,551936
add_56,ElementWise,137984,551936
relu_56,Relu,275968,275968
conv_57,Conv,77070336,163653120
batchnormalization_57,BatchNorm,150528,940800
mul_57,ElementWise,75264,301056
add_57,ElementWise,75264,301056
relu_57,Relu,150528,150528
conv_58,Conv,216760320,460188160
batchnormalization_58,BatchNorm,250880,1568000
mul_58,ElementWise,125440,501760
add_58,ElementWise,125440,501760
relu_58,Relu,250880,250880
conv_59,Conv,64225280,136377600
batchnormalization_59,BatchNorm,125440,784000
mul_59,ElementWise,62720,250880
add_59,ElementWise,62720,250880
relu_59,Relu,125440,125440
conv_60,Conv,126443520,268457728
batchnormalization_60,BatchNorm,175616,1097600
mul_60,ElementWise,87808,351232
add_60,ElementWise,87808,351232
relu_60,Relu,175616,175616
conv_61,Conv,177020928,375805696
batchnormalization_61,BatchNorm,175616,1097600
mul_61,ElementWise,87808,351232
add_61,ElementWise,87808,351232
relu_61,Relu,175616,175616
averagepool_7,Pooling,3612672,401408
conv_62,Conv,51380224,109102080
batchnormalization_62,BatchNorm,100352,627200
mul_62,ElementWise,50176,200704
add_62,ElementWise,50176,200704
relu_62,Relu,100352,100352
conv_63,Conv,141295616,300030720
batchnormalization_63,BatchNorm,275968,1724800
mul_63,ElementWise,137984,551936
add_63,ElementWise,137984,551936
relu_63,Relu,275968,275968
conv_64,Conv,77070336,163653120
batchnormalization_64,BatchNorm,150528,940800
mul_64,ElementWise,75264,301056
add_64,ElementWise,75264,301056
relu_64,Relu,150528,150528
conv_65,Conv,216760320,460188160
batchnormalization_65,BatchNorm,250880,1568000
mul_65,ElementWise,125440,501760
add_65,ElementWise,125440,501760
relu_65,Relu,250880,250880
conv_66,Conv,77070336,163653120
batchnormalization_66,BatchNorm,150528,940800
mul_66,ElementWise,75264,301056
add_66,ElementWise,75264,301056
relu_66,Relu,150528,150528
conv_67,Conv,151732224,370987008
batchnormalization_67,BatchNorm,175616,1097600
mul_67,ElementWise,87808,351232
add_67,ElementWise,87808,351232
relu_67,Relu,175616,175616
conv_68,Conv,177020928,375805696
batchnormalization_68,BatchNorm,175616,1097600
mul_68,ElementWise,87808,351232
add_68,ElementWise,87808,351232
relu_68,Relu,175616,175616
maxpool_5,Pooling,3612672,401408
conv_69,Conv,51380224,109102080
batchnormalization_69,BatchNorm,100352,627200
mul_69,ElementWise,50176,200704
add_69,ElementWise,50176,200704
relu_69,Relu,100352,100352
averagepool_8,Pooling,401408,581632
gemm_1,Gemm,1025000,2137512
softmax_1,Softmax,3000,11389
