LayerName,LayerType,Theoretical Flops,flop_count_sp
resnetv17_stage3_relu7_fwd,Relu,100352,100352
resnetv17_stage3_conv12_fwd,Conv,102760448,117641216
resnetv17_stage3_conv12_fwd,Conv,102760448,802816
resnetv17_stage3_batchnorm12_fwd,BatchNorm,401408,3813376
resnetv17_stage3__plus3,ElementWise,200704,802816
resnetv17_stage3_activation3,Relu,401408,2048
resnetv17_stage3_conv13_fwd,Conv,102760448,117490688
resnetv17_stage3_conv13_fwd,Conv,102760448,200704
resnetv17_stage3_batchnorm13_fwd,BatchNorm,100352,953344
resnetv17_stage3_relu8_fwd,Relu,100352,100352
resnetv17_stage3_conv14_fwd,Conv,231211008,264291328
resnetv17_stage3_batchnorm14_fwd,BatchNorm,100352,953344
resnetv17_stage3_relu9_fwd,Relu,100352,100352
resnetv17_stage3_conv15_fwd,Conv,102760448,117641216
resnetv17_stage3_conv15_fwd,Conv,102760448,802816
resnetv17_stage3_batchnorm15_fwd,BatchNorm,401408,3813376
resnetv17_stage3__plus4,ElementWise,200704,802816
resnetv17_stage3_activation4,Relu,401408,2048
resnetv17_stage3_conv16_fwd,Conv,102760448,117490688
resnetv17_stage3_conv16_fwd,Conv,102760448,200704
resnetv17_stage3_batchnorm16_fwd,BatchNorm,100352,953344
resnetv17_stage3_relu10_fwd,Relu,100352,100352
resnetv17_stage3_conv17_fwd,Conv,231211008,264291328
resnetv17_stage3_batchnorm17_fwd,BatchNorm,100352,953344
resnetv17_stage3_relu11_fwd,Relu,100352,100352
resnetv17_stage3_conv18_fwd,Conv,102760448,117641216
resnetv17_stage3_conv18_fwd,Conv,102760448,802816
resnetv17_stage3_batchnorm18_fwd,BatchNorm,401408,3813376
resnetv17_stage3__plus5,ElementWise,200704,802816
resnetv17_stage3_activation5,Relu,401408,2048
resnetv17_stage4_conv0_fwd,Conv,51380224,67133952
resnetv17_stage4_conv0_fwd,Conv,51380224,100352
resnetv17_stage4_batchnorm0_fwd,BatchNorm,50176,476672
resnetv17_stage4_relu0_fwd,Relu,50176,50176
resnetv17_stage4_conv1_fwd,Conv,231211008,302014976
resnetv17_stage4_batchnorm1_fwd,BatchNorm,50176,476672
resnetv17_stage4_relu1_fwd,Relu,50176,50176
resnetv17_stage4_conv2_fwd,Conv,102760448,268959744
resnetv17_stage4_conv2_fwd,Conv,102760448,401408
resnetv17_stage4_batchnorm2_fwd,BatchNorm,200704,1906688
resnetv17_stage4_conv3_fwd,Conv,205520896,268535808
resnetv17_stage4_batchnorm3_fwd,BatchNorm,200704,1906688
resnetv17_stage4__plus0,ElementWise,100352,401408
resnetv17_stage4_activation0,Relu,200704,200704
resnetv17_stage4_conv4_fwd,Conv,102760448,134242816
resnetv17_stage4_conv4_fwd,Conv,102760448,100352
resnetv17_stage4_batchnorm4_fwd,BatchNorm,50176,476672
resnetv17_stage4_relu2_fwd,Relu,50176,50176
resnetv17_stage4_conv5_fwd,Conv,231211008,302014976
resnetv17_stage4_batchnorm5_fwd,BatchNorm,50176,476672
resnetv17_stage4_relu3_fwd,Relu,50176,50176
resnetv17_stage4_conv6_fwd,Conv,102760448,268959744
resnetv17_stage4_conv6_fwd,Conv,102760448,401408
resnetv17_stage4_batchnorm6_fwd,BatchNorm,200704,1906688
resnetv17_stage4__plus1,ElementWise,100352,401408
resnetv17_stage4_activation1,Relu,200704,200704
resnetv17_stage4_conv7_fwd,Conv,102760448,134242816
resnetv17_stage4_conv7_fwd,Conv,102760448,100352
resnetv17_stage4_batchnorm7_fwd,BatchNorm,50176,476672
resnetv17_stage4_relu4_fwd,Relu,50176,50176
resnetv17_stage4_conv8_fwd,Conv,231211008,302014976
resnetv17_stage4_batchnorm8_fwd,BatchNorm,50176,476672
resnetv17_stage4_relu5_fwd,Relu,50176,50176
resnetv17_stage4_conv9_fwd,Conv,102760448,268959744
resnetv17_stage4_conv9_fwd,Conv,102760448,401408
resnetv17_stage4_batchnorm9_fwd,BatchNorm,200704,1906688
resnetv17_stage4__plus2,ElementWise,100352,401408
resnetv17_stage4_activation2,Relu,200704,200704
resnetv17_dense0_fwd,Gemm,4097000,4266024
