LayerName,LayerType,Theoretical Flops,flop_count_sp
mul_45,ElementWise,25088,100352
add_45,ElementWise,25088,100352
relu_45,Relu,50176,50176
conv_46,Conv,43352064,54239232
batchnormalization_46,BatchNorm,75264,715008
mul_46,ElementWise,37632,150528
add_46,ElementWise,37632,150528
relu_46,Relu,75264,75264
conv_47,Conv,18063360,41319040
batchnormalization_47,BatchNorm,62720,595840
mul_47,ElementWise,31360,125440
add_47,ElementWise,31360,125440
relu_47,Relu,62720,62720
conv_48,Conv,54190080,123900672
batchnormalization_48,BatchNorm,75264,715008
mul_48,ElementWise,37632,150528
add_48,ElementWise,37632,150528
relu_48,Relu,75264,75264
conv_49,Conv,65028096,148673280
batchnormalization_49,BatchNorm,75264,715008
mul_49,ElementWise,37632,150528
add_49,ElementWise,37632,150528
relu_49,Relu,75264,75264
averagepool_6,Pooling,1016064,2953728
conv_50,Conv,10838016,24791424
batchnormalization_50,BatchNorm,37632,357504
mul_50,ElementWise,18816,75264
add_50,ElementWise,18816,75264
relu_50,Relu,37632,37632
conv_51,Conv,14450688,33055232
batchnormalization_51,BatchNorm,50176,476672
mul_51,ElementWise,25088,100352
add_51,ElementWise,25088,100352
relu_51,Relu,50176,50176
conv_52,Conv,10838016,28320960
batchnormalization_52,BatchNorm,18816,178752
mul_52,ElementWise,9408,37632
add_52,ElementWise,9408,37632
relu_52,Relu,18816,18816
conv_53,Conv,21676032,49582848
batchnormalization_53,BatchNorm,75264,715008
mul_53,ElementWise,37632,150528
add_53,ElementWise,37632,150528
relu_53,Relu,75264,75264
conv_54,Conv,86704128,198231040
batchnormalization_54,BatchNorm,100352,953344
mul_54,ElementWise,50176,200704
add_54,ElementWise,50176,200704
relu_54,Relu,100352,100352
conv_55,Conv,28901376,75510016
batchnormalization_55,BatchNorm,25088,238336
mul_55,ElementWise,12544,50176
add_55,ElementWise,12544,50176
relu_55,Relu,25088,25088
maxpool_4,Pooling,254016,24192
conv_56,Conv,17661952,46154592
batchnormalization_56,BatchNorm,34496,327712
mul_56,ElementWise,17248,68992
add_56,ElementWise,17248,68992
relu_56,Relu,34496,34496
conv_57,Conv,9633792,25175232
batchnormalization_57,BatchNorm,18816,178752
mul_57,ElementWise,9408,37632
add_57,ElementWise,9408,37632
relu_57,Relu,18816,18816
conv_58,Conv,27095040,70794560
batchnormalization_58,BatchNorm,31360,297920
mul_58,ElementWise,15680,62720
add_58,ElementWise,15680,62720
relu_58,Relu,31360,31360
conv_59,Conv,8028160,20979360
batchnormalization_59,BatchNorm,15680,148960
mul_59,ElementWise,7840,31360
add_59,ElementWise,7840,31360
relu_59,Relu,15680,15680
conv_60,Conv,15805440,41298656
batchnormalization_60,BatchNorm,21952,208544
mul_60,ElementWise,10976,43904
add_60,ElementWise,10976,43904
relu_60,Relu,21952,21952
conv_61,Conv,22127616,57813728
batchnormalization_61,BatchNorm,21952,208544
mul_61,ElementWise,10976,43904
add_61,ElementWise,10976,43904
relu_61,Relu,21952,21952
averagepool_7,Pooling,451584,50176
conv_62,Conv,6422528,16783488
batchnormalization_62,BatchNorm,12544,119168
mul_62,ElementWise,6272,25088
add_62,ElementWise,6272,25088
relu_62,Relu,12544,12544
conv_63,Conv,17661952,46154592
batchnormalization_63,BatchNorm,34496,327712
mul_63,ElementWise,17248,68992
add_63,ElementWise,17248,68992
relu_63,Relu,34496,34496
conv_64,Conv,9633792,25175232
batchnormalization_64,BatchNorm,18816,178752
mul_64,ElementWise,9408,37632
add_64,ElementWise,9408,37632
relu_64,Relu,18816,18816
conv_65,Conv,27095040,70794560
batchnormalization_65,BatchNorm,31360,297920
mul_65,ElementWise,15680,62720
add_65,ElementWise,15680,62720
relu_65,Relu,31360,31360
conv_66,Conv,9633792,25175232
batchnormalization_66,BatchNorm,18816,178752
mul_66,ElementWise,9408,37632
add_66,ElementWise,9408,37632
relu_66,Relu,18816,18816
conv_67,Conv,18966528,49556192
batchnormalization_67,BatchNorm,21952,208544
mul_67,ElementWise,10976,43904
add_67,ElementWise,10976,43904
relu_67,Relu,21952,21952
conv_68,Conv,22127616,57813728
batchnormalization_68,BatchNorm,21952,208544
mul_68,ElementWise,10976,43904
add_68,ElementWise,10976,43904
relu_68,Relu,21952,21952
maxpool_5,Pooling,451584,50176
conv_69,Conv,6422528,16783488
batchnormalization_69,BatchNorm,12544,119168
mul_69,ElementWise,6272,25088
add_69,ElementWise,6272,25088
relu_69,Relu,12544,12544
averagepool_8,Pooling,50176,72704
gemm_1,Gemm,1025000,2137512
softmax_1,Softmax,3000,11260
