LayerName,LayerType,Theoretical Flops,flop_count_sp
resnetv27_stage3__plus35,ElementWise,200704,802816
resnetv27_stage4_batchnorm0_fwd,BatchNorm,401408,3813376
resnetv27_stage4_activation0,Relu,401408,401408
resnetv27_stage4_conv0_fwd,Conv,102760448,234981376
resnetv27_stage4_batchnorm1_fwd,BatchNorm,200704,1906688
resnetv27_stage4_activation1,Relu,200704,200704
resnetv27_stage4_conv1_fwd,Conv,115605504,302014976
resnetv27_stage4_batchnorm2_fwd,BatchNorm,50176,476672
resnetv27_stage4_activation2,Relu,50176,50176
resnetv27_stage4_conv2_fwd,Conv,51380224,268959744
resnetv27_stage4_conv3_fwd,Conv,102760448,268535808
resnetv27_stage4__plus0,ElementWise,100352,401408
resnetv27_stage4_batchnorm3_fwd,BatchNorm,200704,1906688
resnetv27_stage4_activation3,Relu,200704,200704
resnetv27_stage4_conv4_fwd,Conv,51380224,134242816
resnetv27_stage4_batchnorm4_fwd,BatchNorm,50176,476672
resnetv27_stage4_activation4,Relu,50176,50176
resnetv27_stage4_conv5_fwd,Conv,115605504,302014976
resnetv27_stage4_batchnorm5_fwd,BatchNorm,50176,476672
resnetv27_stage4_activation5,Relu,50176,50176
resnetv27_stage4_conv6_fwd,Conv,51380224,268959744
resnetv27_stage4__plus1,ElementWise,100352,401408
resnetv27_stage4_batchnorm6_fwd,BatchNorm,200704,1906688
resnetv27_stage4_activation6,Relu,200704,200704
resnetv27_stage4_conv7_fwd,Conv,51380224,134242816
resnetv27_stage4_batchnorm7_fwd,BatchNorm,50176,476672
resnetv27_stage4_activation7,Relu,50176,50176
resnetv27_stage4_conv8_fwd,Conv,115605504,302014976
resnetv27_stage4_batchnorm8_fwd,BatchNorm,50176,476672
resnetv27_stage4_activation8,Relu,50176,50176
resnetv27_stage4_conv9_fwd,Conv,51380224,268959744
resnetv27_stage4__plus2,ElementWise,100352,401408
resnetv27_batchnorm2_fwd,BatchNorm,200704,1906688
resnetv27_relu1_fwd,Relu,200704,200704
resnetv27_dense0_fwd,Gemm,2049000,4266024
