LayerName,LayerType,Theoretical Flops,flop_count_sp
resnetv16_stage2_conv3_fwd,Conv,924844032,1850490880
resnetv16_stage2_batchnorm3_fwd,BatchNorm,1605632,5079040
resnetv16_stage2_relu1_fwd,Relu,1605632,802816
resnetv16_stage2_conv4_fwd,Conv,924844032,1850490880
resnetv16_stage2_batchnorm4_fwd,BatchNorm,1605632,5079040
resnetv16_stage2__plus1,ElementWise,802816,3966976
resnetv16_stage2_activation1,Relu,1605632,802816
resnetv16_stage2_conv5_fwd,Conv,924844032,1850490880
resnetv16_stage2_batchnorm5_fwd,BatchNorm,1605632,5079040
resnetv16_stage2_relu2_fwd,Relu,1605632,802816
resnetv16_stage2_conv6_fwd,Conv,924844032,1850490880
resnetv16_stage2_batchnorm6_fwd,BatchNorm,1605632,5079040
resnetv16_stage2__plus2,ElementWise,802816,3966976
resnetv16_stage2_activation2,Relu,1605632,802816
resnetv16_stage2_conv7_fwd,Conv,924844032,1850490880
resnetv16_stage2_batchnorm7_fwd,BatchNorm,1605632,5079040
resnetv16_stage2_relu3_fwd,Relu,1605632,802816
resnetv16_stage2_conv8_fwd,Conv,924844032,1850490880
resnetv16_stage2_batchnorm8_fwd,BatchNorm,1605632,5079040
resnetv16_stage2__plus3,ElementWise,802816,3966976
resnetv16_stage2_activation3,Relu,1605632,802816
resnetv16_stage3_conv2_fwd,Conv,51380224,105259008
resnetv16_stage3_batchnorm2_fwd,BatchNorm,802816,2539520
resnetv16_stage3_conv0_fwd,Conv,462422016,944119808
resnetv16_stage3_batchnorm0_fwd,BatchNorm,802816,2539520
resnetv16_stage3_relu0_fwd,Relu,802816,401408
resnetv16_stage3_conv1_fwd,Conv,924844032,983236608
resnetv16_stage3_batchnorm1_fwd,BatchNorm,802816,2539520
resnetv16_stage3__plus0,ElementWise,401408,1880064
resnetv16_stage3_activation0,Relu,802816,401408
resnetv16_stage3_conv3_fwd,Conv,924844032,983236608
resnetv16_stage3_batchnorm3_fwd,BatchNorm,802816,2539520
resnetv16_stage3_relu1_fwd,Relu,802816,401408
resnetv16_stage3_conv4_fwd,Conv,924844032,983236608
resnetv16_stage3_batchnorm4_fwd,BatchNorm,802816,2539520
resnetv16_stage3__plus1,ElementWise,401408,1880064
resnetv16_stage3_activation1,Relu,802816,401408
resnetv16_stage3_conv5_fwd,Conv,924844032,983236608
resnetv16_stage3_batchnorm5_fwd,BatchNorm,802816,2539520
resnetv16_stage3_relu2_fwd,Relu,802816,401408
resnetv16_stage3_conv6_fwd,Conv,924844032,983236608
resnetv16_stage3_batchnorm6_fwd,BatchNorm,802816,2539520
resnetv16_stage3__plus2,ElementWise,401408,1880064
resnetv16_stage3_activation2,Relu,802816,401408
resnetv16_stage3_conv7_fwd,Conv,924844032,983236608
resnetv16_stage3_batchnorm7_fwd,BatchNorm,802816,2539520
resnetv16_stage3_relu3_fwd,Relu,802816,401408
resnetv16_stage3_conv8_fwd,Conv,924844032,983236608
resnetv16_stage3_batchnorm8_fwd,BatchNorm,802816,2539520
resnetv16_stage3__plus3,ElementWise,401408,1880064
resnetv16_stage3_activation3,Relu,802816,401408
resnetv16_stage3_conv9_fwd,Conv,924844032,983236608
resnetv16_stage3_batchnorm9_fwd,BatchNorm,802816,2539520
resnetv16_stage3_relu4_fwd,Relu,802816,401408
resnetv16_stage3_conv10_fwd,Conv,924844032,983236608
resnetv16_stage3_batchnorm10_fwd,BatchNorm,802816,2539520
resnetv16_stage3__plus4,ElementWise,401408,1880064
resnetv16_stage3_activation4,Relu,802816,401408
resnetv16_stage3_conv11_fwd,Conv,924844032,983236608
resnetv16_stage3_batchnorm11_fwd,BatchNorm,802816,2539520
resnetv16_stage3_relu5_fwd,Relu,802816,401408
resnetv16_stage3_conv12_fwd,Conv,924844032,983236608
resnetv16_stage3_batchnorm12_fwd,BatchNorm,802816,2539520
resnetv16_stage3__plus5,ElementWise,401408,1880064
resnetv16_stage3_activation5,Relu,802816,401408
resnetv16_stage4_conv2_fwd,Conv,51380224,109252608
resnetv16_stage4_batchnorm2_fwd,BatchNorm,401408,1404928
resnetv16_stage4_conv0_fwd,Conv,462422016,981667840
resnetv16_stage4_batchnorm0_fwd,BatchNorm,401408,1404928
resnetv16_stage4_relu0_fwd,Relu,401408,200704
resnetv16_stage4_conv1_fwd,Conv,924844032,1963134976
resnetv16_stage4_batchnorm1_fwd,BatchNorm,401408,1404928
resnetv16_stage4__plus0,ElementWise,200704,802816
resnetv16_stage4_activation0,Relu,401408,200704
resnetv16_stage4_conv3_fwd,Conv,924844032,1963134976
resnetv16_stage4_batchnorm3_fwd,BatchNorm,401408,1404928
resnetv16_stage4_relu1_fwd,Relu,401408,200704
resnetv16_stage4_conv4_fwd,Conv,924844032,1963134976
resnetv16_stage4_batchnorm4_fwd,BatchNorm,401408,1404928
resnetv16_stage4__plus1,ElementWise,200704,802816
resnetv16_stage4_activation1,Relu,401408,200704
resnetv16_stage4_conv5_fwd,Conv,924844032,1963134976
resnetv16_stage4_batchnorm5_fwd,BatchNorm,401408,1404928
resnetv16_stage4_relu2_fwd,Relu,401408,200704
resnetv16_stage4_conv6_fwd,Conv,924844032,1963134976
resnetv16_stage4_batchnorm6_fwd,BatchNorm,401408,1404928
resnetv16_stage4__plus2,ElementWise,200704,802816
resnetv16_stage4_activation2,Relu,401408,200704
resnetv16_dense0_fwd,Gemm,4104000,67305472
